"graph_type" "ms_sc" "n" "seed" "est_method" "FP" "FN" "TP" "TN" "F1"
"ER" 1 800 2 "Nlasso_JOE(OR)" 474 460 572 38494 0.550529355149182
"ER" 1 800 3 "GIJOE_Bonf" 0 784 248 38968 0.3875
"ER" 1 800 3 "GIJOE_Holm" 0 784 248 38968 0.3875
"ER" 1 800 3 "GIJOE_FDR" 10 626 406 38958 0.560773480662983
"ER" 1 800 3 "Nlasso_JOE(AND)" 70 582 450 38898 0.579896907216495
"ER" 1 800 3 "Nlasso_JOE(OR)" 536 464 568 38432 0.531835205992509
"ER" 1 800 4 "GIJOE_Bonf" 0 756 276 38968 0.422018348623853
"ER" 1 800 4 "GIJOE_Holm" 0 756 276 38968 0.422018348623853
"ER" 1 800 4 "GIJOE_FDR" 12 640 392 38956 0.545961002785515
"ER" 1 800 4 "Nlasso_JOE(AND)" 48 586 446 38920 0.584534731323722
"ER" 1 800 4 "Nlasso_JOE(OR)" 516 470 562 38452 0.532701421800948
"ER" 1 800 5 "GIJOE_Bonf" 0 778 254 38968 0.3950233281493
"ER" 1 800 5 "GIJOE_Holm" 0 778 254 38968 0.3950233281493
"ER" 1 800 5 "GIJOE_FDR" 4 662 370 38964 0.526315789473684
"ER" 1 800 5 "Nlasso_JOE(AND)" 48 606 426 38920 0.565737051792829
"ER" 1 800 5 "Nlasso_JOE(OR)" 518 474 558 38450 0.529411764705882
"ER" 1 800 6 "GIJOE_Bonf" 0 784 248 38968 0.3875
"ER" 1 800 6 "GIJOE_Holm" 0 784 248 38968 0.3875
"ER" 1 800 6 "GIJOE_FDR" 8 670 362 38960 0.516405135520685
"ER" 1 800 6 "Nlasso_JOE(AND)" 44 592 440 38924 0.580474934036939
"ER" 1 800 6 "Nlasso_JOE(OR)" 496 462 570 38472 0.543374642516683
"ER" 1 800 7 "GIJOE_Bonf" 0 760 272 38968 0.417177914110429
"ER" 1 800 7 "GIJOE_Holm" 0 760 272 38968 0.417177914110429
"ER" 1 800 7 "GIJOE_FDR" 10 622 410 38958 0.564738292011019
"ER" 1 800 7 "Nlasso_JOE(AND)" 50 568 464 38918 0.60025873221216
"ER" 1 800 7 "Nlasso_JOE(OR)" 528 460 572 38440 0.536585365853659
"ER" 1 800 8 "GIJOE_Bonf" 0 786 246 38968 0.384976525821596
"ER" 1 800 8 "GIJOE_Holm" 0 786 246 38968 0.384976525821596
"ER" 1 800 8 "GIJOE_FDR" 6 662 370 38962 0.525568181818182
"ER" 1 800 8 "Nlasso_JOE(AND)" 60 604 428 38908 0.563157894736842
"ER" 1 800 8 "Nlasso_JOE(OR)" 592 468 564 38376 0.515539305301645
"ER" 1 800 9 "GIJOE_Bonf" 0 774 258 38968 0.4
"ER" 1 800 9 "GIJOE_Holm" 0 774 258 38968 0.4
"ER" 1 800 9 "GIJOE_FDR" 12 634 398 38956 0.552011095700416
"ER" 1 800 9 "Nlasso_JOE(AND)" 48 590 442 38920 0.580814717477004
"ER" 1 800 9 "Nlasso_JOE(OR)" 502 454 578 38466 0.547348484848485
"ER" 1 800 10 "GIJOE_Bonf" 0 782 250 38968 0.390015600624025
"ER" 1 800 10 "GIJOE_Holm" 0 780 252 38968 0.392523364485981
"ER" 1 800 10 "GIJOE_FDR" 6 648 384 38962 0.540084388185654
"ER" 1 800 10 "Nlasso_JOE(AND)" 60 588 444 38908 0.578125
"ER" 1 800 10 "Nlasso_JOE(OR)" 524 480 552 38444 0.523719165085389
"ER" 1 800 11 "GIJOE_Bonf" 0 782 250 38968 0.390015600624025
"ER" 1 800 11 "GIJOE_Holm" 0 782 250 38968 0.390015600624025
"ER" 1 800 11 "GIJOE_FDR" 12 636 396 38956 0.55
"ER" 1 800 11 "Nlasso_JOE(AND)" 52 608 424 38916 0.562334217506631
"ER" 1 800 11 "Nlasso_JOE(OR)" 502 480 552 38466 0.529242569511026
"ER" 1 800 12 "GIJOE_Bonf" 0 766 266 38968 0.409861325115562
"ER" 1 800 12 "GIJOE_Holm" 0 766 266 38968 0.409861325115562
"ER" 1 800 12 "GIJOE_FDR" 6 646 386 38962 0.542134831460674
"ER" 1 800 12 "Nlasso_JOE(AND)" 54 582 450 38914 0.5859375
"ER" 1 800 12 "Nlasso_JOE(OR)" 534 466 566 38434 0.530956848030019
"ER" 1 800 13 "GIJOE_Bonf" 0 788 244 38968 0.382445141065831
"ER" 1 800 13 "GIJOE_Holm" 0 788 244 38968 0.382445141065831
"ER" 1 800 13 "GIJOE_FDR" 14 650 382 38954 0.535014005602241
"ER" 1 800 13 "Nlasso_JOE(AND)" 86 596 436 38882 0.561132561132561
"ER" 1 800 13 "Nlasso_JOE(OR)" 572 460 572 38396 0.525735294117647
"ER" 1 800 14 "GIJOE_Bonf" 0 770 262 38968 0.404945904173107
"ER" 1 800 14 "GIJOE_Holm" 0 770 262 38968 0.404945904173107
"ER" 1 800 14 "GIJOE_FDR" 14 638 394 38954 0.547222222222222
"ER" 1 800 14 "Nlasso_JOE(AND)" 54 618 414 38914 0.552
"ER" 1 800 14 "Nlasso_JOE(OR)" 530 482 550 38438 0.520833333333333
"ER" 1 800 15 "GIJOE_Bonf" 0 784 248 38968 0.3875
"ER" 1 800 15 "GIJOE_Holm" 0 784 248 38968 0.3875
"ER" 1 800 15 "GIJOE_FDR" 12 636 396 38956 0.55
"ER" 1 800 15 "Nlasso_JOE(AND)" 66 578 454 38902 0.585051546391753
"ER" 1 800 15 "Nlasso_JOE(OR)" 484 464 568 38484 0.54510556621881
"ER" 1 800 16 "GIJOE_Bonf" 2 770 262 38966 0.404320987654321
"ER" 1 800 16 "GIJOE_Holm" 2 770 262 38966 0.404320987654321
"ER" 1 800 16 "GIJOE_FDR" 10 640 392 38958 0.546722454672245
"ER" 1 800 16 "Nlasso_JOE(AND)" 68 594 438 38900 0.569570871261378
"ER" 1 800 16 "Nlasso_JOE(OR)" 516 474 558 38452 0.52991452991453
"ER" 1 800 17 "GIJOE_Bonf" 0 762 270 38968 0.414746543778802
"ER" 1 800 17 "GIJOE_Holm" 0 762 270 38968 0.414746543778802
"ER" 1 800 17 "GIJOE_FDR" 8 626 406 38960 0.561549100968188
"ER" 1 800 17 "Nlasso_JOE(AND)" 50 572 460 38918 0.59662775616083
"ER" 1 800 17 "Nlasso_JOE(OR)" 516 472 560 38452 0.531309297912713
"ER" 1 800 18 "GIJOE_Bonf" 0 784 248 38968 0.3875
"ER" 1 800 18 "GIJOE_Holm" 0 784 248 38968 0.3875
"ER" 1 800 18 "GIJOE_FDR" 8 620 412 38960 0.567493112947658
"ER" 1 800 18 "Nlasso_JOE(AND)" 46 564 468 38922 0.605433376455369
"ER" 1 800 18 "Nlasso_JOE(OR)" 502 466 566 38466 0.539047619047619
"ER" 1 800 19 "GIJOE_Bonf" 0 760 272 38968 0.417177914110429
"ER" 1 800 19 "GIJOE_Holm" 0 760 272 38968 0.417177914110429
"ER" 1 800 19 "GIJOE_FDR" 18 642 390 38950 0.541666666666667
"ER" 1 800 19 "Nlasso_JOE(AND)" 66 592 440 38902 0.572171651495449
"ER" 1 800 19 "Nlasso_JOE(OR)" 518 464 568 38450 0.536355051935788
"ER" 1 800 20 "GIJOE_Bonf" 0 780 252 38968 0.392523364485981
"ER" 1 800 20 "GIJOE_Holm" 0 780 252 38968 0.392523364485981
"ER" 1 800 20 "GIJOE_FDR" 4 646 386 38964 0.542897327707454
"ER" 1 800 20 "Nlasso_JOE(AND)" 70 570 462 38898 0.59079283887468
"ER" 1 800 20 "Nlasso_JOE(OR)" 496 458 574 38472 0.546146527117031
"chain" 2 1500 1 "GIJOE_Bonf" 0 328 70 39602 0.299145299145299
"chain" 2 1500 1 "GIJOE_Holm" 0 328 70 39602 0.299145299145299
"chain" 2 1500 1 "GIJOE_FDR" 2 192 206 39600 0.67986798679868
"chain" 2 1500 2 "GIJOE_Bonf" 0 316 82 39602 0.341666666666667
"chain" 2 1500 2 "GIJOE_Holm" 0 316 82 39602 0.341666666666667
"chain" 2 1500 2 "GIJOE_FDR" 0 180 218 39602 0.707792207792208
"chain" 2 1500 3 "GIJOE_Bonf" 0 320 78 39602 0.327731092436975
"chain" 2 1500 3 "GIJOE_Holm" 0 320 78 39602 0.327731092436975
"chain" 2 1500 3 "GIJOE_FDR" 0 178 220 39602 0.711974110032362
"chain" 2 1500 4 "GIJOE_Bonf" 0 326 72 39602 0.306382978723404
"chain" 2 1500 4 "GIJOE_Holm" 0 326 72 39602 0.306382978723404
"chain" 2 1500 4 "GIJOE_FDR" 0 188 210 39602 0.69078947368421
"chain" 2 1500 5 "GIJOE_Bonf" 0 302 96 39602 0.388663967611336
"chain" 2 1500 5 "GIJOE_Holm" 0 302 96 39602 0.388663967611336
"chain" 2 1500 5 "GIJOE_FDR" 0 152 246 39602 0.763975155279503
"chain" 2 1500 6 "GIJOE_Bonf" 0 316 82 39602 0.341666666666667
"chain" 2 1500 6 "GIJOE_Holm" 0 316 82 39602 0.341666666666667
"chain" 2 1500 6 "GIJOE_FDR" 2 166 232 39600 0.734177215189873
"chain" 2 1500 7 "GIJOE_Bonf" 0 334 64 39602 0.277056277056277
"chain" 2 1500 7 "GIJOE_Holm" 0 332 66 39602 0.28448275862069
"chain" 2 1500 7 "GIJOE_FDR" 0 198 200 39602 0.668896321070234
"chain" 2 1500 8 "GIJOE_Bonf" 0 330 68 39602 0.291845493562232
"chain" 2 1500 8 "GIJOE_Holm" 0 330 68 39602 0.291845493562232
"chain" 2 1500 8 "GIJOE_FDR" 2 192 206 39600 0.67986798679868
"chain" 2 1500 9 "GIJOE_Bonf" 0 312 86 39602 0.355371900826446
"chain" 2 1500 9 "GIJOE_Holm" 0 312 86 39602 0.355371900826446
"chain" 2 1500 9 "GIJOE_FDR" 0 178 220 39602 0.711974110032362
"chain" 2 1500 10 "GIJOE_Bonf" 0 320 78 39602 0.327731092436975
"chain" 2 1500 10 "GIJOE_Holm" 0 320 78 39602 0.327731092436975
"chain" 2 1500 10 "GIJOE_FDR" 0 168 230 39602 0.732484076433121
"chain" 2 1500 11 "GIJOE_Bonf" 0 264 134 39602 0.503759398496241
"chain" 2 1500 11 "GIJOE_Holm" 0 264 134 39602 0.503759398496241
"chain" 2 1500 11 "GIJOE_FDR" 0 82 316 39602 0.88515406162465
"chain" 2 1500 12 "GIJOE_Bonf" 0 352 46 39602 0.207207207207207
"chain" 2 1500 12 "GIJOE_Holm" 0 352 46 39602 0.207207207207207
"chain" 2 1500 12 "GIJOE_FDR" 0 164 234 39602 0.740506329113924
"chain" 2 1500 13 "GIJOE_Bonf" 0 320 78 39602 0.327731092436975
"chain" 2 1500 13 "GIJOE_Holm" 0 320 78 39602 0.327731092436975
"chain" 2 1500 13 "GIJOE_FDR" 2 176 222 39600 0.713826366559486
"chain" 2 1500 14 "GIJOE_Bonf" 0 352 46 39602 0.207207207207207
"chain" 2 1500 14 "GIJOE_Holm" 0 352 46 39602 0.207207207207207
"chain" 2 1500 14 "GIJOE_FDR" 2 214 184 39600 0.63013698630137
"chain" 2 1500 15 "GIJOE_Bonf" 0 328 70 39602 0.299145299145299
"chain" 2 1500 15 "GIJOE_Holm" 0 328 70 39602 0.299145299145299
"chain" 2 1500 15 "GIJOE_FDR" 0 162 236 39602 0.744479495268139
"chain" 2 1500 16 "GIJOE_Bonf" 0 332 66 39602 0.28448275862069
"chain" 2 1500 16 "GIJOE_Holm" 0 332 66 39602 0.28448275862069
"chain" 2 1500 16 "GIJOE_FDR" 0 200 198 39602 0.664429530201342
"chain" 2 1500 17 "GIJOE_Bonf" 0 256 142 39602 0.525925925925926
"chain" 2 1500 17 "GIJOE_Holm" 0 256 142 39602 0.525925925925926
"chain" 2 1500 17 "GIJOE_FDR" 0 102 296 39602 0.853025936599424
"chain" 2 1500 18 "GIJOE_Bonf" 0 330 68 39602 0.291845493562232
"chain" 2 1500 18 "GIJOE_Holm" 0 330 68 39602 0.291845493562232
"chain" 2 1500 18 "GIJOE_FDR" 0 174 224 39602 0.720257234726688
"chain" 2 1500 19 "GIJOE_Bonf" 0 266 132 39602 0.49811320754717
"chain" 2 1500 19 "GIJOE_Holm" 0 266 132 39602 0.49811320754717
"chain" 2 1500 19 "GIJOE_FDR" 2 90 308 39600 0.870056497175141
"chain" 2 1500 20 "GIJOE_Bonf" 0 278 120 39602 0.463320463320463
"chain" 2 1500 20 "GIJOE_Holm" 0 278 120 39602 0.463320463320463
"chain" 2 1500 20 "GIJOE_FDR" 2 102 296 39600 0.850574712643678
"star" 2 1500 1 "GIJOE_Bonf" 0 230 150 39620 0.566037735849057
"star" 2 1500 1 "GIJOE_Holm" 0 230 150 39620 0.566037735849057
"star" 2 1500 1 "GIJOE_FDR" 0 100 280 39620 0.848484848484849
"star" 2 1500 2 "GIJOE_Bonf" 0 214 166 39620 0.608058608058608
"star" 2 1500 2 "GIJOE_Holm" 0 214 166 39620 0.608058608058608
"star" 2 1500 2 "GIJOE_FDR" 0 94 286 39620 0.858858858858859
"star" 2 1500 3 "GIJOE_Bonf" 0 220 160 39620 0.592592592592593
"star" 2 1500 3 "GIJOE_Holm" 0 220 160 39620 0.592592592592593
"star" 2 1500 3 "GIJOE_FDR" 2 94 286 39618 0.856287425149701
"star" 2 1500 4 "GIJOE_Bonf" 0 214 166 39620 0.608058608058608
"star" 2 1500 4 "GIJOE_Holm" 0 214 166 39620 0.608058608058608
"star" 2 1500 4 "GIJOE_FDR" 2 86 294 39618 0.869822485207101
"star" 2 1500 5 "GIJOE_Bonf" 0 230 150 39620 0.566037735849057
"star" 2 1500 5 "GIJOE_Holm" 0 230 150 39620 0.566037735849057
"star" 2 1500 5 "GIJOE_FDR" 0 82 298 39620 0.87905604719764
"star" 2 1500 6 "GIJOE_Bonf" 0 234 146 39620 0.555133079847909
"star" 2 1500 6 "GIJOE_Holm" 0 234 146 39620 0.555133079847909
"star" 2 1500 6 "GIJOE_FDR" 2 98 282 39618 0.849397590361446
"star" 2 1500 7 "GIJOE_Bonf" 0 206 174 39620 0.628158844765343
"star" 2 1500 7 "GIJOE_Holm" 0 206 174 39620 0.628158844765343
"star" 2 1500 7 "GIJOE_FDR" 0 80 300 39620 0.88235294117647
"star" 2 1500 8 "GIJOE_Bonf" 0 226 154 39620 0.576779026217228
"star" 2 1500 8 "GIJOE_Holm" 0 226 154 39620 0.576779026217228
"star" 2 1500 8 "GIJOE_FDR" 2 108 272 39618 0.831804281345566
"star" 2 1500 9 "GIJOE_Bonf" 0 62 318 39620 0.911174785100286
"star" 2 1500 9 "GIJOE_Holm" 0 60 320 39620 0.914285714285714
"star" 2 1500 9 "GIJOE_FDR" 2 20 360 39618 0.970350404312669
"star" 2 1500 10 "GIJOE_Bonf" 0 66 314 39620 0.904899135446686
"star" 2 1500 10 "GIJOE_Holm" 0 66 314 39620 0.904899135446686
"star" 2 1500 10 "GIJOE_FDR" 0 22 358 39620 0.970189701897019
"star" 2 1500 11 "GIJOE_Bonf" 0 218 162 39620 0.597785977859779
"star" 2 1500 11 "GIJOE_Holm" 0 218 162 39620 0.597785977859779
"star" 2 1500 11 "GIJOE_FDR" 2 94 286 39618 0.856287425149701
"star" 2 1500 12 "GIJOE_Bonf" 0 232 148 39620 0.560606060606061
"star" 2 1500 12 "GIJOE_Holm" 0 232 148 39620 0.560606060606061
"star" 2 1500 12 "GIJOE_FDR" 2 92 288 39618 0.859701492537313
"star" 2 1500 13 "GIJOE_Bonf" 0 216 164 39620 0.602941176470588
"star" 2 1500 13 "GIJOE_Holm" 0 216 164 39620 0.602941176470588
"star" 2 1500 13 "GIJOE_FDR" 2 90 290 39618 0.863095238095238
"star" 2 1500 14 "GIJOE_Bonf" 0 242 138 39620 0.532818532818533
"star" 2 1500 14 "GIJOE_Holm" 0 242 138 39620 0.532818532818533
"star" 2 1500 14 "GIJOE_FDR" 2 104 276 39618 0.838905775075988
"star" 2 1500 15 "GIJOE_Bonf" 0 218 162 39620 0.597785977859779
"star" 2 1500 15 "GIJOE_Holm" 0 218 162 39620 0.597785977859779
"star" 2 1500 15 "GIJOE_FDR" 4 104 276 39616 0.836363636363636
"star" 2 1500 16 "GIJOE_Bonf" 0 194 186 39620 0.657243816254417
"star" 2 1500 16 "GIJOE_Holm" 0 194 186 39620 0.657243816254417
"star" 2 1500 16 "GIJOE_FDR" 2 74 306 39618 0.88953488372093
"star" 2 1500 17 "GIJOE_Bonf" 0 214 166 39620 0.608058608058608
"star" 2 1500 17 "GIJOE_Holm" 0 214 166 39620 0.608058608058608
"star" 2 1500 17 "GIJOE_FDR" 0 86 294 39620 0.872403560830861
"star" 2 1500 18 "GIJOE_Bonf" 0 222 158 39620 0.587360594795539
"star" 2 1500 18 "GIJOE_Holm" 0 222 158 39620 0.587360594795539
"star" 2 1500 18 "GIJOE_FDR" 2 118 262 39618 0.813664596273292
"star" 2 1500 19 "GIJOE_Bonf" 0 226 154 39620 0.576779026217228
"star" 2 1500 19 "GIJOE_Holm" 0 226 154 39620 0.576779026217228
"star" 2 1500 19 "GIJOE_FDR" 6 86 294 39614 0.864705882352941
"star" 2 1500 20 "GIJOE_Bonf" 0 220 160 39620 0.592592592592593
"star" 2 1500 20 "GIJOE_Holm" 0 220 160 39620 0.592592592592593
"star" 2 1500 20 "GIJOE_FDR" 2 86 294 39618 0.869822485207101
"ER" 2 1500 1 "GIJOE_Bonf" 0 690 342 38968 0.497816593886463
"ER" 2 1500 1 "GIJOE_Holm" 0 690 342 38968 0.497816593886463
"ER" 2 1500 1 "GIJOE_FDR" 16 510 522 38952 0.664968152866242
"ER" 2 1500 1 "Nlasso_JOE(AND)" 18 592 440 38950 0.590604026845638
"ER" 2 1500 1 "Nlasso_JOE(OR)" 188 454 578 38780 0.64293659621802
"ER" 2 1500 2 "GIJOE_Bonf" 0 702 330 38968 0.484581497797357
"ER" 2 1500 2 "GIJOE_Holm" 0 702 330 38968 0.484581497797357
"ER" 2 1500 2 "GIJOE_FDR" 16 514 518 38952 0.661558109833972
"ER" 2 1500 2 "Nlasso_JOE(AND)" 20 572 460 38948 0.608465608465608
"ER" 2 1500 2 "Nlasso_JOE(OR)" 190 468 564 38778 0.631578947368421
"ER" 2 1500 3 "GIJOE_Bonf" 0 686 346 38968 0.502177068214804
"ER" 2 1500 3 "GIJOE_Holm" 0 686 346 38968 0.502177068214804
"ER" 2 1500 3 "GIJOE_FDR" 12 502 530 38956 0.673443456162643
"ER" 2 1500 3 "Nlasso_JOE(AND)" 12 568 464 38956 0.615384615384615
"ER" 2 1500 3 "Nlasso_JOE(OR)" 202 466 566 38766 0.628888888888889
"ER" 2 1500 4 "GIJOE_Bonf" 0 704 328 38968 0.482352941176471
"ER" 2 1500 4 "GIJOE_Holm" 0 704 328 38968 0.482352941176471
"ER" 2 1500 4 "GIJOE_FDR" 14 518 514 38954 0.658974358974359
"ER" 2 1500 4 "Nlasso_JOE(AND)" 20 562 470 38948 0.617608409986859
"ER" 2 1500 4 "Nlasso_JOE(OR)" 204 476 556 38764 0.620535714285714
"ER" 2 1500 5 "GIJOE_Bonf" 0 692 340 38968 0.495626822157434
"ER" 2 1500 5 "GIJOE_Holm" 0 692 340 38968 0.495626822157434
"ER" 2 1500 5 "GIJOE_FDR" 16 510 522 38952 0.664968152866242
"ER" 2 1500 5 "Nlasso_JOE(AND)" 12 554 478 38956 0.628120893561104
"ER" 2 1500 5 "Nlasso_JOE(OR)" 194 464 568 38774 0.633221850613155
"ER" 2 1500 6 "GIJOE_Bonf" 0 658 374 38968 0.532005689900427
"ER" 2 1500 6 "GIJOE_Holm" 0 658 374 38968 0.532005689900427
"ER" 2 1500 6 "GIJOE_FDR" 14 494 538 38954 0.679292929292929
"ER" 2 1500 6 "Nlasso_JOE(AND)" 12 538 494 38956 0.642392717815345
"ER" 2 1500 6 "Nlasso_JOE(OR)" 204 456 576 38764 0.635761589403974
"ER" 2 1500 7 "GIJOE_Bonf" 0 694 338 38968 0.493430656934307
"ER" 2 1500 7 "GIJOE_Holm" 0 694 338 38968 0.493430656934307
"ER" 2 1500 7 "GIJOE_FDR" 16 526 506 38952 0.651222651222651
"ER" 2 1500 7 "Nlasso_JOE(AND)" 20 570 462 38948 0.610303830911493
"ER" 2 1500 7 "Nlasso_JOE(OR)" 192 470 562 38776 0.629339305711086
"ER" 2 1500 8 "GIJOE_Bonf" 0 686 346 38968 0.502177068214804
"ER" 2 1500 8 "GIJOE_Holm" 0 686 346 38968 0.502177068214804
"ER" 2 1500 8 "GIJOE_FDR" 8 498 534 38960 0.678526048284625
"ER" 2 1500 8 "Nlasso_JOE(AND)" 20 550 482 38948 0.628422425032594
"ER" 2 1500 8 "Nlasso_JOE(OR)" 194 454 578 38774 0.64079822616408
"ER" 2 1500 9 "GIJOE_Bonf" 0 680 352 38968 0.508670520231214
"ER" 2 1500 9 "GIJOE_Holm" 0 680 352 38968 0.508670520231214
"ER" 2 1500 9 "GIJOE_FDR" 16 498 534 38952 0.675094816687737
"ER" 2 1500 9 "Nlasso_JOE(AND)" 22 554 478 38946 0.62402088772846
"ER" 2 1500 9 "Nlasso_JOE(OR)" 212 456 576 38756 0.632967032967033
"ER" 2 1500 10 "GIJOE_Bonf" 0 682 350 38968 0.506512301013025
"ER" 2 1500 10 "GIJOE_Holm" 0 682 350 38968 0.506512301013025
"ER" 2 1500 10 "GIJOE_FDR" 10 498 534 38958 0.677664974619289
"ER" 2 1500 10 "Nlasso_JOE(AND)" 22 542 490 38946 0.634715025906736
"ER" 2 1500 10 "Nlasso_JOE(OR)" 210 450 582 38758 0.638157894736842
"ER" 2 1500 11 "GIJOE_Bonf" 0 694 338 38968 0.493430656934307
"ER" 2 1500 11 "GIJOE_Holm" 0 692 340 38968 0.495626822157434
"ER" 2 1500 11 "GIJOE_FDR" 12 506 526 38956 0.670063694267516
"ER" 2 1500 11 "Nlasso_JOE(AND)" 4 570 462 38964 0.616822429906542
"ER" 2 1500 11 "Nlasso_JOE(OR)" 200 456 576 38768 0.63716814159292
"ER" 2 1500 12 "GIJOE_Bonf" 0 676 356 38968 0.512968299711816
"ER" 2 1500 12 "GIJOE_Holm" 0 676 356 38968 0.512968299711816
"ER" 2 1500 12 "GIJOE_FDR" 10 516 516 38958 0.662387676508344
"ER" 2 1500 12 "Nlasso_JOE(AND)" 12 564 468 38956 0.619047619047619
"ER" 2 1500 12 "Nlasso_JOE(OR)" 186 466 566 38782 0.634529147982063
"ER" 2 1500 13 "GIJOE_Bonf" 0 700 332 38968 0.486803519061584
"ER" 2 1500 13 "GIJOE_Holm" 0 700 332 38968 0.486803519061584
"ER" 2 1500 13 "GIJOE_FDR" 26 508 524 38942 0.662452591656131
"ER" 2 1500 13 "Nlasso_JOE(AND)" 18 562 470 38950 0.618421052631579
"ER" 2 1500 13 "Nlasso_JOE(OR)" 224 470 562 38744 0.618261826182618
"ER" 2 1500 14 "GIJOE_Bonf" 0 700 332 38968 0.486803519061584
"ER" 2 1500 14 "GIJOE_Holm" 0 700 332 38968 0.486803519061584
"ER" 2 1500 14 "GIJOE_FDR" 10 516 516 38958 0.662387676508344
"ER" 2 1500 14 "Nlasso_JOE(AND)" 14 572 460 38954 0.610889774236388
"ER" 2 1500 14 "Nlasso_JOE(OR)" 214 468 564 38754 0.623204419889503
"ER" 2 1500 15 "GIJOE_Bonf" 0 664 368 38968 0.525714285714286
"ER" 2 1500 15 "GIJOE_Holm" 0 664 368 38968 0.525714285714286
"ER" 2 1500 15 "GIJOE_FDR" 10 500 532 38958 0.675984752223634
"ER" 2 1500 15 "Nlasso_JOE(AND)" 18 550 482 38950 0.629242819843342
"ER" 2 1500 15 "Nlasso_JOE(OR)" 238 466 566 38730 0.616557734204793
"ER" 2 1500 16 "GIJOE_Bonf" 0 692 340 38968 0.495626822157434
"ER" 2 1500 16 "GIJOE_Holm" 0 692 340 38968 0.495626822157434
"ER" 2 1500 16 "GIJOE_FDR" 16 498 534 38952 0.675094816687737
"ER" 2 1500 16 "Nlasso_JOE(AND)" 12 564 468 38956 0.619047619047619
"ER" 2 1500 16 "Nlasso_JOE(OR)" 214 460 572 38754 0.629262926292629
"ER" 2 1500 17 "GIJOE_Bonf" 0 686 346 38968 0.502177068214804
"ER" 2 1500 17 "GIJOE_Holm" 0 686 346 38968 0.502177068214804
"ER" 2 1500 17 "GIJOE_FDR" 10 504 528 38958 0.672611464968153
"ER" 2 1500 17 "Nlasso_JOE(AND)" 12 558 474 38956 0.624505928853755
"ER" 2 1500 17 "Nlasso_JOE(OR)" 186 474 558 38782 0.628378378378378
"ER" 2 1500 18 "GIJOE_Bonf" 0 680 352 38968 0.508670520231214
"ER" 2 1500 18 "GIJOE_Holm" 0 680 352 38968 0.508670520231214
"ER" 2 1500 18 "GIJOE_FDR" 8 502 530 38960 0.67515923566879
"ER" 2 1500 18 "Nlasso_JOE(AND)" 12 572 460 38956 0.611702127659574
"ER" 2 1500 18 "Nlasso_JOE(OR)" 180 472 560 38788 0.632054176072235
"ER" 2 1500 19 "GIJOE_Bonf" 0 694 338 38968 0.493430656934307
"ER" 2 1500 19 "GIJOE_Holm" 0 694 338 38968 0.493430656934307
"ER" 2 1500 19 "GIJOE_FDR" 12 514 518 38956 0.66325224071703
"ER" 2 1500 19 "Nlasso_JOE(AND)" 8 566 466 38960 0.618857901726428
"ER" 2 1500 19 "Nlasso_JOE(OR)" 244 468 564 38724 0.61304347826087
"ER" 2 1500 20 "GIJOE_Bonf" 0 698 334 38968 0.489019033674963
"ER" 2 1500 20 "GIJOE_Holm" 0 698 334 38968 0.489019033674963
"ER" 2 1500 20 "GIJOE_FDR" 8 502 530 38960 0.67515923566879
"ER" 2 1500 20 "Nlasso_JOE(AND)" 12 558 474 38956 0.624505928853755
"ER" 2 1500 20 "Nlasso_JOE(OR)" 214 458 574 38754 0.630769230769231
"chain" 2 3000 1 "GIJOE_Bonf" 0 106 292 39602 0.846376811594203
"chain" 2 3000 1 "GIJOE_Holm" 0 106 292 39602 0.846376811594203
"chain" 2 3000 1 "GIJOE_FDR" 2 16 382 39600 0.976982097186701
"chain" 2 3000 2 "GIJOE_Bonf" 0 84 314 39602 0.882022471910112
"chain" 2 3000 2 "GIJOE_Holm" 0 84 314 39602 0.882022471910112
"chain" 2 3000 2 "GIJOE_FDR" 2 8 390 39600 0.987341772151899
"chain" 2 3000 3 "GIJOE_Bonf" 0 98 300 39602 0.859598853868195
"chain" 2 3000 3 "GIJOE_Holm" 0 98 300 39602 0.859598853868195
"chain" 2 3000 3 "GIJOE_FDR" 6 10 388 39596 0.97979797979798
"chain" 2 3000 4 "GIJOE_Bonf" 0 74 324 39602 0.897506925207756
"chain" 2 3000 4 "GIJOE_Holm" 0 72 326 39602 0.900552486187845
"chain" 2 3000 4 "GIJOE_FDR" 4 8 390 39598 0.984848484848485
"chain" 2 3000 5 "GIJOE_Bonf" 0 88 310 39602 0.875706214689266
"chain" 2 3000 5 "GIJOE_Holm" 0 88 310 39602 0.875706214689266
"chain" 2 3000 5 "GIJOE_FDR" 2 8 390 39600 0.987341772151899
"chain" 2 3000 6 "GIJOE_Bonf" 0 102 296 39602 0.853025936599424
"chain" 2 3000 6 "GIJOE_Holm" 0 102 296 39602 0.853025936599424
"chain" 2 3000 6 "GIJOE_FDR" 0 14 384 39602 0.982097186700767
"chain" 2 3000 7 "GIJOE_Bonf" 0 80 318 39602 0.888268156424581
"chain" 2 3000 7 "GIJOE_Holm" 0 80 318 39602 0.888268156424581
"chain" 2 3000 7 "GIJOE_FDR" 2 14 384 39600 0.979591836734694
"chain" 2 3000 8 "GIJOE_Bonf" 0 88 310 39602 0.875706214689266
"chain" 2 3000 8 "GIJOE_Holm" 0 88 310 39602 0.875706214689266
"chain" 2 3000 8 "GIJOE_FDR" 0 12 386 39602 0.98469387755102
